[Point Spectroscopy Data]
Approach Rate=0.5001 µm/sec
Retreat Rate=0.5001 µm/sec
Z Start=-5.5000 µm
Z End=5.5000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=yes
Trigger on:Deflection Signal   >==0.117200 µm

[Series layout]
Points Number=692
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm  Deflection Signal, V

[Data]
 -4.456984	 -0.086980	  0.887097	 -0.312086
 -4.446232	 -0.085763	  0.876345	 -0.314519
 -4.435479	 -0.085459	  0.865592	 -0.314824
 -4.424726	 -0.085763	  0.854839	 -0.315736
 -4.413973	 -0.083938	  0.844087	 -0.316040
 -4.403221	 -0.091239	  0.833334	 -0.312390
 -4.392468	 -0.086068	  0.822581	 -0.316953
 -4.381715	 -0.090935	  0.811829	 -0.315432
 -4.370963	 -0.094585	  0.801076	 -0.310869
 -4.360210	 -0.095194	  0.790323	 -0.311782
 -4.349457	 -0.101277	  0.779571	 -0.317561
 -4.338705	 -0.100365	  0.768818	 -0.316040
 -4.327952	 -0.097323	  0.758065	 -0.316649
 -4.317199	 -0.096410	  0.747312	 -0.314519
 -4.306447	 -0.101582	  0.736560	 -0.314519
 -4.295694	 -0.100365	  0.725807	 -0.314519
 -4.284941	 -0.097323	  0.715054	 -0.308131
 -4.274189	 -0.102494	  0.704302	 -0.312086
 -4.263436	 -0.105232	  0.693549	 -0.309044
 -4.252683	 -0.105232	  0.682796	 -0.306915
 -4.241930	 -0.100669	  0.672044	 -0.309652
 -4.231178	 -0.105840	  0.661291	 -0.306610
 -4.220425	 -0.102190	  0.650538	 -0.312390
 -4.209672	 -0.108578	  0.639786	 -0.311477
 -4.198920	 -0.107970	  0.629033	 -0.308131
 -4.188167	 -0.109491	  0.618280	 -0.302960
 -4.177414	 -0.107666	  0.607527	 -0.306002
 -4.166662	 -0.110403	  0.596775	 -0.304785
 -4.155909	 -0.112533	  0.586022	 -0.305394
 -4.145156	 -0.112533	  0.575269	 -0.304785
 -4.134403	 -0.111012	  0.564517	 -0.296876
 -4.123651	 -0.118313	  0.553764	 -0.301743
 -4.112898	 -0.114966	  0.543011	 -0.303568
 -4.102146	 -0.116792	  0.532259	 -0.304785
 -4.091393	 -0.115271	  0.521506	 -0.297180
 -4.080640	 -0.121963	  0.510753	 -0.302656
 -4.069887	 -0.115575	  0.500000	 -0.301743
 -4.059134	 -0.125613	  0.489248	 -0.299310
 -4.048382	 -0.122875	  0.478495	 -0.308131
 -4.037629	 -0.119225	  0.467742	 -0.306915
 -4.026876	 -0.126222	  0.456990	 -0.310565
 -4.016124	 -0.125309	  0.446237	 -0.302047
 -4.005371	 -0.128655	  0.435484	 -0.307523
 -3.994619	 -0.128655	  0.424732	 -0.304177
 -3.983866	 -0.130176	  0.413979	 -0.299310
 -3.973113	 -0.132914	  0.403226	 -0.304481
 -3.962361	 -0.130785	  0.392474	 -0.299918
 -3.951608	 -0.132001	  0.381721	 -0.305698
 -3.940855	 -0.135348	  0.370968	 -0.305089
 -3.930103	 -0.130785	  0.360216	 -0.301743
 -3.919349	 -0.132914	  0.349463	 -0.298397
 -3.908597	 -0.136260	  0.338710	 -0.299614
 -3.897844	 -0.139302	  0.327957	 -0.294138
 -3.887092	 -0.135348	  0.317205	 -0.293834
 -3.876339	 -0.138085	  0.306452	 -0.297789
 -3.865587	 -0.136869	  0.295699	 -0.298397
 -3.854833	 -0.140215	  0.284947	 -0.295051
 -3.844081	 -0.140519	  0.274194	 -0.297789
 -3.833328	 -0.140215	  0.263441	 -0.300526
 -3.822576	 -0.146603	  0.252689	 -0.302047
 -3.811823	 -0.143561	  0.241936	 -0.309044
 -3.801070	 -0.148732	  0.231183	 -0.295963
 -3.790318	 -0.147515	  0.220431	 -0.292617
 -3.779565	 -0.148428	  0.209678	 -0.295659
 -3.768812	 -0.149645	  0.198925	 -0.299614
 -3.758060	 -0.146603	  0.188173	 -0.298093
 -3.747306	 -0.149036	  0.177420	 -0.296572
 -3.736554	 -0.150862	  0.166667	 -0.295963
 -3.725801	 -0.155729	  0.155914	 -0.296876
 -3.715049	 -0.150557	  0.145162	 -0.295963
