200	129.786880493
201.306747437	137.992248535
202.613479614	132.463012695
203.920227051	130.412002563
205.226959229	137.57043457
206.533706665	133.41973877
207.840438843	138.388504028
209.147186279	142.305023193
210.453918457	143.806930542
211.760665894	144.394607544
213.067398071	145.360809326
214.374145508	136.874435425
215.680877686	129.025588989
216.987625122	137.144775391
218.2943573	144.291885376
219.601104736	144.024719238
220.907836914	148.317810059
222.214584351	141.597396851
223.521316528	136.908508301
224.828063965	135.974899292
226.134796143	137.094467163
227.441543579	140.390014648
228.748275757	144.931564331
230.055023193	140.947937012
231.361755371	137.586303711
232.668502808	139.365097046
233.975234985	139.5859375
235.281982422	136.805053711
236.5887146	135.158706665
237.895462036	135.916870117
239.202194214	138.373977661
240.50894165	142.041732788
241.815673828	135.539245605
243.122421265	138.149215698
244.429153442	133.464004517
245.735900879	129.231781006
247.042648315	134.250961304
248.349380493	139.370330811
249.65612793	137.383865356
250.962860107	131.849899292
252.269607544	129.47543335
253.576339722	149.149093628
254.883087158	140.044647217
256.189819336	132.604827881
257.496551514	127.420791626
258.803314209	131.598327637
260.110046387	130.713684082
261.416778564	124.776443481
262.723510742	128.296569824
264.030273438	126.237602234
265.337005615	133.746017456
266.643737793	126.719146729
267.950469971	131.626113892
269.257232666	126.127082825
270.563964844	124.385704041
271.870697021	125.283309937
273.177429199	121.938728333
274.484191895	119.450187683
275.790924072	125.120407104
277.09765625	128.185180664
278.404388428	123.66558075
279.711151123	120.841743469
281.017883301	123.367858887
282.324615479	118.371696472
283.631347656	114.247810364
284.938110352	117.051353455
286.244842529	118.305252075
287.551574707	118.3645401
288.858306885	115.647392273
290.16506958	118.645362854
291.471801758	118.638183594
292.778533936	116.659202576
294.085296631	118.312446594
295.392028809	119.280090332
296.698760986	117.092208862
298.005493164	114.531288147
299.312255859	110.354881287
300.618988037	105.439315796
301.925720215	103.387786865
303.232452393	115.649009705
304.539215088	116.424507141
305.845947266	116.882476807
307.152679443	115.865379333
308.459411621	110.341377258
309.766174316	108.266075134
311.072906494	115.170608521
312.379638672	100.861610413
313.68637085	116.674163818
314.993133545	123.342353821
316.299865723	115.904632568
317.6065979	102.409797668
318.913330078	104.065475464
320.220092773	108.597900391
321.526824951	104.488052368
322.833557129	104.771827698
324.140289307	105.102081299
325.447052002	116.703018188
326.75378418	90.8515701294
328.060516357	103.38747406
329.367248535	111.525619507
330.67401123	114.057830811
331.980743408	102.194145203
333.287475586	91.4648361206
334.594207764	99.0258636475
335.900970459	101.930130005
337.207702637	106.284187317
338.514434814	92.1136779785
339.82119751	99.5332946777
341.127929688	103.316802979
342.434661865	93.4952774048
343.741394043	90.0456085205
345.048156738	93.7566070557
346.354888916	94.7969970703
347.661621094	94.217338562
348.968353271	97.4541625977
350.275115967	100.005264282
351.581848145	96.1450271606
352.888580322	93.094291687
354.1953125	81.6449279785
355.502075195	85.6210174561
356.808807373	87.5724563599
358.115539551	83.8550720215
359.422271729	83.8145599365
360.729034424	87.8726959229
362.035766602	101.379249573
363.342498779	100.887573242
364.649230957	76.8531646729
365.955993652	72.2595367432
367.26272583	80.7982559204
368.569458008	88.1369934082
369.876190186	92.8989486694
371.182952881	87.1865463257
372.489685059	78.2078781128
373.796417236	84.1565093994
375.103149414	73.1363296509
376.409912109	71.9697799683
377.716644287	82.4538345337
379.023376465	76.8536682129
380.330108643	82.246131897
381.636871338	90.3923416138
382.943603516	84.8651123047
384.250335693	74.5549621582
385.557098389	76.6747283936
386.863830566	86.6876754761
388.170562744	86.012588501
389.477294922	70.7332229614
390.784057617	64.6024398804
392.090789795	75.5565719604
393.397521973	73.696472168
394.70425415	69.7151565552
396.011016846	75.7734298706
397.317749023	74.7874984741
398.624481201	68.8477935791
399.931213379	81.6789474487
401.237976074	90.5914382935
402.544708252	74.087020874
403.85144043	79.0215606689
405.158172607	61.3295516968
406.464935303	65.1258163452
407.77166748	72.200958252
409.078399658	72.4449386597
410.385131836	67.3984298706
411.691894531	68.0825271606
412.998626709	78.5135192871
414.305358887	81.6133956909
415.612091064	62.5853843689
416.91885376	66.6153030396
418.225585938	63.7408752441
419.532318115	68.1289749146
420.839050293	62.4546012878
422.145812988	68.9476165771
423.452545166	72.7895507813
424.759277344	67.3207168579
426.066009521	65.0942687988
427.372772217	69.7544403076
428.679504395	67.9718933105
429.986236572	64.099281311
431.292999268	60.6609115601
432.599731445	61.7320861816
433.906463623	68.4259567261
435.213195801	67.1585922241
436.519958496	67.8981246948
437.826690674	62.7974090576
439.133422852	56.2374038696
440.440155029	53.4466667175
441.746917725	50.7907981873
443.053649902	68.3741149902
444.36038208	52.2745742798
445.667114258	58.3688926697
446.973876953	53.6710472107
448.280609131	52.5213661194
449.587341309	55.9102401733
450.894073486	58.4901733398
452.200836182	51.9803619385
453.507568359	44.6921882629
454.814300537	45.938747406
456.121032715	45.3603515625
457.42779541	38.5206756592
458.734527588	46.7883491516
460.041259766	58.3539543152
461.347991943	52.6753234863
462.654754639	52.6662902832
463.961486816	54.6654129028
465.268218994	41.1498680115
466.574951172	33.9939918518
467.881713867	43.5997200012
469.188446045	53.234046936
470.495178223	51.2032012939
471.801940918	43.4904441833
473.108673096	44.6549415588
474.415405273	39.1458206177
475.722137451	43.4743652344
477.028900146	32.0852203369
478.335632324	30.3747749329
479.642364502	34.8336753845
480.94909668	28.9749603271
482.255859375	25.1466217041
483.562591553	36.4597091675
484.86932373	46.1760673523
486.176055908	35.6696662903
487.482818604	19.5631122589
488.789550781	29.9796218872
490.096282959	26.7445659637
491.403015137	31.6045722961
492.709777832	19.7829303741
494.01651001	9.90671634674
495.323242188	15.2052297592
496.629974365	16.5100440979
497.936737061	15.183719635
499.243469238	20.2855472565
500.550201416	16.8510284424
501.856933594	8.72067832947
503.163696289	11.3353328705
504.470428467	19.0826072693
505.777160645	12.1044483185
507.083892822	7.56549787521
508.390655518	9.19393062592
509.697387695	12.2021913528
511.004119873	8.88966655731
512.310852051	-2.72402095795
513.617614746	-2.52455878258
514.924316406	5.71989917755
516.231079102	-4.51778793335
517.537841797	8.43964004517
518.844543457	1.19012475014
520.151306152	6.65751600266
521.458068848	2.33064174652
522.764770508	-3.70274782181
524.071533203	-1.05698108673
525.378295898	2.34772729874
526.684997559	0.0163335148245
527.991760254	0.938452124596
529.298461914	3.61380267143
530.605224609	3.35020661354
531.911987305	4.14802694321
533.218688965	-3.0393846035
534.52545166	3.99551177025
535.832214355	5.10694599152
537.138916016	-1.96697080135
538.445678711	-4.7777929306
539.752380371	-6.17832422256
541.059143066	-5.69518566132
542.365905762	-3.26034116745
543.672607422	4.7538766861
544.979370117	11.4304046631
546.286132813	5.71099853516
547.592834473	-1.00058341026
548.899597168	11.4625816345
550.206298828	9.65845489502
551.513061523	4.79325056076
552.819824219	-6.52364444733
554.126525879	9.45630264282
555.433288574	15.7892637253
556.74005127	2.6255364418
558.04675293	-3.01078891754
559.353515625	-2.9073805809
560.660217285	-6.20984363556
561.96697998	-2.29591917992
563.273742676	7.94530677795
564.580444336	1.44519639015
565.887207031	-10.4237613678
567.193969727	-0.329417079687
568.500671387	1.53386080265
569.807434082	6.10992527008
571.114196777	-0.32047984004
572.420898438	11.5701265335
573.727661133	10.6093101501
575.034362793	7.49681949615
576.341125488	5.19403886795
577.647888184	1.29119098186
578.954589844	8.66156387329
580.261352539	17.2571601868
581.568115234	5.9259519577
582.874816895	11.0422210693
584.18157959	13.2365102768
585.48828125	12.58436203
586.795043945	0.053858846426
588.101806641	4.67905664444
589.408508301	6.17375850677
590.715270996	1.21861886978
592.022033691	4.71614646912
593.328735352	3.14566278458
594.635498047	-6.75382804871
595.942199707	-3.31790328026
597.248962402	4.87162590027
598.555725098	1.18298077583
599.862426758	10.5249423981
601.169189453	1.1887294054
602.475952148	2.38388872147
603.782653809	7.4484910965
605.089416504	0.526554584503
606.396118164	10.740357399
607.702880859	2.90509080887
609.009643555	7.13854980469
610.316345215	-1.34494364262
611.62310791	-1.24881374836
612.929870605	-1.03555750847
614.236572266	-2.96137261391
615.543334961	3.73888325691
616.850097656	6.32045602798
618.156799316	3.85942387581
619.463562012	8.27015972137
620.770263672	11.5329732895
622.077026367	15.4470205307
623.383789063	9.233045578
624.690490723	12.0706882477
625.997253418	17.7051334381
627.304016113	14.6595392227
628.610717773	10.5731868744
629.917480469	19.4089412689
631.224182129	21.6037921906
632.530944824	10.7061777115
633.83770752	5.14688158035
635.14440918	10.6389436722
636.451171875	16.1571006775
637.75793457	14.3773612976
639.06463623	13.7913293839
640.371398926	18.7889480591
641.678100586	8.04593276978
642.984863281	10.9643592834
644.291625977	11.4005308151
645.598327637	9.68672180176
646.905090332	17.0567779541
648.211853027	15.2959737778
649.518554688	17.0675010681
650.825317383	24.8173007965
652.132019043	17.897315979
653.438781738	5.40285348892
654.745544434	8.90155601501
656.052246094	6.23552179337
657.359008789	14.3479480743
658.665771484	19.4847278595
659.972473145	7.01719474792
661.27923584	8.8497133255
662.585998535	24.3154563904
663.892700195	12.1455011368
665.199462891	12.2304620743
666.506164551	14.5215349197
667.812927246	9.48184680939
669.119689941	10.0199165344
670.426391602	9.31674289703
671.733154297	5.72303771973
673.039916992	8.29644680023
674.346618652	8.90296554565
675.653381348	3.26430821419
676.960083008	5.56043243408
678.266845703	3.26636433601
679.573608398	16.3903102875
680.880310059	19.8692207336
682.187072754	16.5060901642
683.493835449	10.8372058868
684.800537109	16.5435314178
686.107299805	6.57690238953
687.414001465	4.35721826553
688.72076416	8.65126991272
690.027526855	12.8711633682
691.334228516	8.54184532166
692.640991211	4.03423070908
693.947753906	8.08224964142
695.254455566	7.98193502426
696.561218262	5.69755601883
697.867980957	7.60275268555
699.174682617	-0.883487045765
700.481445313	10.4451713562
701.788146973	-1.08644807339
703.094909668	13.6105880737
704.401672363	16.3787460327
705.708374023	10.1914100647
707.015136719	5.97113370895
708.321899414	3.66704058647
709.628601074	10.2723379135
710.93536377	1.57289004326
712.24206543	0.422068893909
713.548828125	6.45580530167
714.85559082	4.74575233459
716.16229248	8.50314998627
717.469055176	7.84206199646
718.775817871	6.21362829208
720.082519531	7.19828987122
721.389282227	19.4676837921
722.695983887	11.7855815887
724.002746582	15.5233125687
725.309509277	5.8000459671
726.616210938	14.6512842178
727.922973633	6.14061832428
729.229736328	-2.03015875816
730.536437988	20.8629188538
731.843200684	12.94298172
733.149902344	7.84196519852
734.456665039	16.4630126953
735.763427734	13.1737976074
737.070129395	13.4139671326
738.37689209	29.3695640564
739.683654785	30.7099399567
740.990356445	22.0480728149
742.297119141	32.8490219116
743.603881836	18.4455013275
744.910583496	13.1640043259
746.217346191	17.3611011505
747.524047852	17.5663890839
748.830810547	25.8283672333
750.137573242	20.885175705
751.444274902	28.7692661285
752.751037598	24.0793094635
754.057800293	18.3808059692
755.364501953	13.7837114334
756.671264648	11.4372301102
757.977966309	19.9436817169
759.284729004	20.3711242676
760.591491699	16.4074859619
761.898193359	21.9420280457
763.204956055	15.309261322
764.51171875	10.666759491
765.81842041	15.0520706177
767.125183105	18.8310470581
768.431884766	9.64621353149
769.738647461	42.7859535217
771.045410156	22.3896045685
772.352111816	23.1611175537
773.658874512	31.3528728485
774.965637207	22.7168712616
776.272338867	22.7891635895
777.579101563	9.98031044006
778.885803223	6.19289302826
780.192565918	8.83855247498
781.499328613	17.1719875336
782.806030273	23.2865772247
784.112792969	26.5549640656
785.419555664	29.0299549103
786.726257324	30.3481884003
788.03302002	32.5256309509
789.339782715	30.1761894226
790.646484375	30.7106399536
791.95324707	31.4601669312
793.25994873	27.8993110657
794.566711426	24.073551178
795.873474121	35.1032905579
797.180175781	30.0858917236
798.486938477	17.4534301758
799.793701172	34.2867279053
801.100402832	39.5232048035
802.407165527	32.4969444275
803.713867188	36.2933578491
805.020629883	32.0417251587
