200	312.588867188
200.724639893	311.771728516
201.449279785	317.294158936
202.173919678	322.167724609
202.898544312	324.143493652
203.623184204	323.500396729
204.347824097	319.413024902
205.072463989	324.156829834
205.797103882	317.454376221
206.521743774	311.568695068
207.246383667	316.747833252
207.971008301	331.672485352
208.695648193	321.694610596
209.420288086	323.477416992
210.144927979	333.882781982
210.869567871	343.172302246
211.594207764	341.899780273
212.318847656	336.322906494
213.04347229	345.143157959
213.768112183	341.122375488
214.492752075	338.281005859
215.217391968	342.761230469
215.94203186	342.010009766
216.666671753	351.856201172
217.391311646	352.09173584
218.115936279	355.491546631
218.840576172	360.319030762
219.565216064	361.969055176
220.289855957	371.467834473
221.01449585	365.835845947
221.739135742	371.996520996
222.463775635	376.093322754
223.188400269	375.252075195
223.913040161	382.1277771
224.637680054	372.296691895
225.362319946	367.066345215
226.086959839	374.416015625
226.811599731	384.300262451
227.536224365	384.701538086
228.260864258	375.993377686
228.98550415	385.955291748
229.710144043	390.614105225
230.434783936	390.693725586
231.159423828	391.277160645
231.884063721	397.848876953
232.608688354	400.807769775
233.333328247	405.620697021
234.05796814	398.645782471
234.782608032	395.39944458
235.507247925	401.594909668
236.231887817	393.208251953
236.95652771	405.851013184
237.681152344	411.175476074
238.405792236	417.169708252
239.130432129	418.183685303
239.855072021	408.044952393
240.579711914	409.854736328
241.304351807	432.397186279
242.028991699	420.710998535
242.753616333	418.98638916
243.478256226	438.015563965
244.202896118	441.047149658
244.927536011	421.294769287
245.652175903	430.000274658
246.376815796	435.613861084
247.101455688	441.243133545
247.826080322	449.991973877
248.550720215	442.911468506
249.275360107	431.129608154
250	438.79598999
250.724639893	453.308074951
251.449279785	462.216918945
252.173919678	456.074249268
252.898544312	432.021697998
253.623184204	456.710998535
254.347824097	469.217346191
255.072463989	469.988555908
255.797103882	467.861846924
256.521728516	469.714874268
257.246368408	452.738311768
257.971008301	462.116241455
258.695648193	464.778381348
259.420288086	466.96307373
260.144927979	472.638793945
260.869567871	461.610748291
261.594207764	475.661071777
262.318847656	486.685852051
263.043487549	478.224609375
263.768127441	468.24810791
264.492767334	480.401580811
265.217376709	498.381866455
265.942016602	481.926971436
266.666656494	478.57434082
267.391296387	486.76385498
268.115936279	493.671722412
268.840576172	487.530181885
269.565216064	498.7527771
270.289855957	500
271.01449585	496.511688232
271.739135742	502.125793457
272.463775635	512.877868652
273.188415527	504.518737793
273.91305542	506.830413818
274.637695313	512.345336914
275.362304688	519.713195801
276.08694458	518.059753418
276.811584473	508.419952393
277.536224365	518.918151855
278.260864258	543.036437988
278.98550415	528.271057129
279.710144043	526.742736816
280.434783936	540.07989502
281.159423828	548.886657715
281.884063721	548.225585938
282.608703613	552.818359375
283.333343506	542.381225586
284.057983398	546.093933105
284.782623291	552.143859863
285.507232666	536.066894531
286.231872559	547.336853027
286.956512451	568.556152344
287.681152344	563.037475586
288.405792236	558.383361816
289.130432129	564.15838623
289.855072021	567.71307373
290.579711914	568.873779297
291.304351807	569.147460938
292.028991699	560.486999512
292.753631592	557.19720459
293.478271484	565.13659668
294.202911377	573.62286377
294.92755127	558.526794434
295.652160645	561.816223145
296.376800537	567.578613281
297.10144043	570.45123291
297.826080322	569.071350098
298.550720215	564.141906738
299.275360107	551.997009277
300	549.861328125
300.724639893	554.824462891
301.449279785	559.329345703
302.173919678	557.622009277
302.89855957	550.602722168
303.623199463	550.768737793
304.347839355	543.923461914
305.07244873	534.64666748
305.797088623	533.231567383
306.521728516	538.375732422
307.246368408	520.436401367
307.971008301	526.865783691
308.695648193	520.15246582
309.420288086	523.471496582
310.144927979	533.917907715
310.869567871	535.831970215
311.594207764	515.557128906
312.318847656	522.89239502
313.043487549	515.112243652
313.768127441	511.058166504
314.492767334	514.640625
315.217376709	518.366943359
315.942016602	509.056182861
316.666656494	513.824829102
317.391296387	514.100646973
318.115936279	507.154785156
318.840576172	500.061248779
319.565216064	498.748901367
320.289855957	490.098876953
321.01449585	504.128295898
321.739135742	511.168762207
322.463775635	502.100494385
323.188415527	492.574920654
323.91305542	498.067932129
324.637695313	489.893554688
325.362304688	489.600006104
326.08694458	488.326141357
326.811584473	487.035583496
327.536224365	486.096008301
328.260864258	482.993164063
328.98550415	468.306335449
329.710144043	484.883239746
330.434783936	485.166595459
331.159423828	478.272735596
331.884063721	474.229949951
332.608703613	478.252227783
333.333343506	485.599304199
334.057983398	457.118255615
334.782623291	465.487915039
335.507232666	471.688568115
336.231872559	474.377349854
336.956512451	484.48059082
337.681152344	480.480895996
338.405792236	481.87322998
339.130432129	476.707305908
339.855072021	470.863739014
340.579711914	470.074371338
341.304351807	473.355316162
342.028991699	465.834289551
342.753631592	464.968078613
343.478271484	467.337463379
344.202911377	472.729736328
344.92755127	473.540161133
345.652160645	467.586242676
346.376800537	469.395324707
347.10144043	469.060852051
347.826080322	480.080718994
348.550720215	482.494598389
349.275360107	476.576721191
350	470.863128662
350.724639893	472.699890137
351.449279785	469.855651855
352.173919678	471.507781982
352.89855957	463.771942139
353.623199463	463.167510986
354.347839355	473.634033203
355.07244873	470.581085205
355.797088623	466.889831543
356.521728516	459.721405029
357.246368408	463.618255615
357.971008301	464.118621826
358.695648193	460.730194092
359.420288086	470.261108398
360.144927979	457.868713379
360.869567871	468.776947021
361.594207764	473.742553711
362.318847656	473.715698242
363.043487549	470.773651123
363.768127441	465.429382324
364.492767334	467.272338867
365.217376709	472.246032715
365.942016602	464.051940918
366.666656494	458.47543335
367.391296387	464.407562256
368.115936279	476.972900391
368.840576172	473.117614746
369.565216064	453.776275635
370.289855957	465.601013184
371.01449585	469.370910645
371.739135742	462.804748535
372.463775635	457.306335449
373.188415527	446.228057861
373.91305542	448.240600586
374.637695313	462.687225342
375.362304688	457.312103271
376.08694458	450.860015869
376.811584473	457.610473633
377.536224365	459.24118042
378.260864258	473.00012207
378.98550415	467.197113037
379.710144043	454.444580078
380.434783936	447.989624023
381.159423828	446.020599365
381.884063721	436.355285645
382.608703613	439.552520752
383.333343506	447.854370117
384.057983398	456.846679688
384.782623291	459.628967285
385.507232666	454.595428467
386.231872559	444.157806396
386.956512451	429.510650635
387.681152344	433.310150146
388.405792236	444.019775391
389.130432129	440.912414551
389.855072021	432.513458252
390.579711914	434.444366455
391.304351807	446.59362793
392.028991699	446.425201416
392.753631592	433.935272217
393.478271484	429.558746338
394.202911377	426.951080322
394.92755127	425.32434082
395.652160645	433.899688721
396.376800537	429.012451172
397.10144043	427.828399658
397.826080322	427.722869873
398.550720215	431.823425293
399.275360107	430.717651367
400	420.147857666
400.724639893	438.694885254
401.449279785	419.927886963
402.173919678	427.43069458
402.89855957	437.950134277
403.623199463	445.471557617
404.347839355	444.895019531
405.07244873	423.252746582
405.797088623	438.979705811
